headline,sentiment
" ADP News   Finnish handling systems provider Cargotec Oyj  HEL  CGCBV  announced on Friday it won orders worth EUR 10 million  USD 13.2 m  to deliver linkspans to Jordan , Morocco and Ireland .",1
Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from  neutral  to  buy  in May .,1
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",1
"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier .",1
President and CEO Mika Vehvilinen says the positive signs are first and foremost emerging outside Finland .,1
Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group .,1
Satama earned Data Management Solutions competency with Business Intelligence specialization recentlyvia the acquisition of Fimentor Oy .,1
"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 .",1
"The brokerage said 2006 has seen a  true turning point  in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",1
The concept enables a commercially affordable way to manufacture highquality TCO coated glass for the solar industry .,1
The new policy was also aimed at making the companies more profitable and competitive .,1
The purpose of this action is to ensure company s cost effectiveness this year and in the near future .,1
"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby  Jaroszowka , Wysockiego and Zgody .",1
"Tieto offers Aktia a good foundation and the required support services for implementing the update project ,  says Juha Volotinen , responsible for Aktia s web services .",1
"We are glad that our long cooperation with SODRA continues  , comments StigGoran Sandberg , Affecto s Area Manager for Baltic operations .",1
" Lining stone sales were also good in the early autumn , and order books are strong to the end of the year .",1
" This vessel order will help Aspo secure the longterm competitiveness of its fleet , both in terms of technology and pricing .",1
15 December 2010  FinnishGerman telecoms equipment maker Nokia Siemens Networks said today it won a contract to upgrade the radio network of homebased telecommunications company Elisa Oyj HEL  ELI1V .,1
Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel  Strips to be delivered in 2007 .,1
Finnish Raute Precision has won large glass batch plant and mortar plant orders from Mexico and the US .,1
"Vaahto Pulp  Paper , of Finnish Vaahto Group , has been awarded an order to renovate FinnishSwedish forest industry company Stora Enso s paperboard machine at the Ingerois Board Mill in Finland .",1
"Combining the two producers will create a strong EUbased fertilizer industry capable of meeting global competition , they added .",1
"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual  Federal Insurance Company Limited MF .",1
HELSINKI AFX  KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .,1
HELSINKI AFX  Outokumpu said its technology unit has won a 28 mln eur contract from BosniaHerzegovina s Aluminij dd Mostar to upgrade an anode plant .,1
"HK Ruokatalo now accounts for about 50 percent of poultry sales in Finland , and profitability is at a good level .",1
"However , the bottomline result improved thanks to positive financial items .",1
"Kesko Agro Lietuva , the agricultural machinery and grain trader and another member of the Kesko Group , boosted its sales by 42.9 percent to 13.4 million euros , VAT inclusive .",1
"Lee  Man Paper and Metso have a long and prosperous cooperation , a good example of which are the Changshu and Hongmei kraftliner machines delivered earlier .",1
"London s leading shares today jumped almost 100 points , or 1.7 percent , as the market opened .",1
Metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to China s Lee  Man Paper Co. .,1
"Mika Stahlberg , VP FSecure Labs , said ,  We are excited and proud that FSecure has been recognized by AVComparatives as the Product of the Year .",1
"The Ministry of Water in Tanzania has awarded Poyry a water and sanitation engineering assignment for the rehabilitation and extension of water supply and sanitation infrastructure in Bukoba and Musoma , situated at Lake Victoria in northern Tanzania .",1
The policy was also aimed at making the companies more profitable and competitive .,1
"The three year turnaround program is expected to ensure Salomon s future competitiveness , the company said .",1
"We are very pleased with the fine cooperation between the two countries in recent times , he said .",1
"Finland s leading metals group Outokumpu said its fourthquarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit .",1
" We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .",1
"According to Bosse , the present cooperation is beneficial to all parties , however .",1
 We are proud to contribute to the creation of a worldclass airport facility with KONE s innovative People Flow TM solutions .,1
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,0
"Efore s presence here also opens up new and interesting development opportunities for our students ,  the dean of the Faculty of Electronics , Communications and Automation at TKK said .",1
